date,year,month,month_name,ward_id,ward_name,latitude,longitude,rainfall_mm,rainy_days,max_24h_rainfall_mm,rainfall_intensity_category,spatial_resolution,data_status,source_note
2026-04-01,2026,4,April,101,KMC Ward 101,22.518893,88.348803,51.8,3,16.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,101,KMC Ward 101,22.518893,88.348803,125.4,9,31.5,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,101,KMC Ward 101,22.518893,88.348803,318.6,23,87.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,101,KMC Ward 101,22.518893,88.348803,307.1,28,126.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,101,KMC Ward 101,22.518893,88.348803,240.9,19,99.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,102,KMC Ward 102,22.498544,88.346046,284,25,117.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,102,KMC Ward 102,22.498544,88.346046,132.6,11,50.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,102,KMC Ward 102,22.498544,88.346046,44.7,1,11.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,102,KMC Ward 102,22.498544,88.346046,9.5,1,2.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,102,KMC Ward 102,22.498544,88.346046,7.5,1,2.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,102,KMC Ward 102,22.498544,88.346046,21,0,8.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,102,KMC Ward 102,22.498544,88.346046,29.4,4,8.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,102,KMC Ward 102,22.498544,88.346046,71.2,0,15.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,102,KMC Ward 102,22.498544,88.346046,137.7,11,33.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,102,KMC Ward 102,22.498544,88.346046,308.7,25,133.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,102,KMC Ward 102,22.498544,88.346046,462.3,31,153.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,102,KMC Ward 102,22.498544,88.346046,230.9,19,91.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,103,KMC Ward 103,22.553506,88.362835,214.5,17,68.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,103,KMC Ward 103,22.553506,88.362835,109.7,9,32.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,103,KMC Ward 103,22.553506,88.362835,35.7,3,12.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,103,KMC Ward 103,22.553506,88.362835,11.6,5,3.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,103,KMC Ward 103,22.553506,88.362835,11.1,0,2.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,103,KMC Ward 103,22.553506,88.362835,22.9,2,6.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,103,KMC Ward 103,22.553506,88.362835,43.5,3,13.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,103,KMC Ward 103,22.553506,88.362835,69.8,5,27.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,103,KMC Ward 103,22.553506,88.362835,107.6,6,42.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,103,KMC Ward 103,22.553506,88.362835,290.3,22,111,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,103,KMC Ward 103,22.553506,88.362835,195.5,15,72.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,103,KMC Ward 103,22.553506,88.362835,296,26,125.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,104,KMC Ward 104,22.531391,88.360641,255.3,23,61.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,104,KMC Ward 104,22.531391,88.360641,209.2,17,56.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,104,KMC Ward 104,22.531391,88.360641,39.5,1,13.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,104,KMC Ward 104,22.531391,88.360641,9.2,0,1.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,104,KMC Ward 104,22.531391,88.360641,12.8,0,4.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,104,KMC Ward 104,22.531391,88.360641,22.4,1,8.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,104,KMC Ward 104,22.531391,88.360641,53.4,4,24,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,104,KMC Ward 104,22.531391,88.360641,68.2,3,24.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,104,KMC Ward 104,22.531391,88.360641,117.9,11,40.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,104,KMC Ward 104,22.531391,88.360641,324.5,29,116.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,104,KMC Ward 104,22.531391,88.360641,424.2,31,143.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,104,KMC Ward 104,22.531391,88.360641,470.1,31,203.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,105,KMC Ward 105,22.514905,88.35886,342.6,28,108.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,105,KMC Ward 105,22.514905,88.35886,126.4,10,51.5,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,105,KMC Ward 105,22.514905,88.35886,37.6,2,14.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,105,KMC Ward 105,22.514905,88.35886,12.2,1,3.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,105,KMC Ward 105,22.514905,88.35886,8.5,1,2.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,105,KMC Ward 105,22.514905,88.35886,19.9,4,5.5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,105,KMC Ward 105,22.514905,88.35886,37.2,5,12.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,105,KMC Ward 105,22.514905,88.35886,63.8,2,16.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,105,KMC Ward 105,22.514905,88.35886,150.1,14,44.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,105,KMC Ward 105,22.514905,88.35886,369,28,134,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,105,KMC Ward 105,22.514905,88.35886,488.1,31,158.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,105,KMC Ward 105,22.514905,88.35886,238,19,80.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,106,KMC Ward 106,22.491612,88.361948,205,18,91.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,106,KMC Ward 106,22.491612,88.361948,157.8,10,63,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,106,KMC Ward 106,22.491612,88.361948,23.2,2,8.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,106,KMC Ward 106,22.491612,88.361948,10.8,2,2.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,106,KMC Ward 106,22.491612,88.361948,8,0,3.5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,106,KMC Ward 106,22.491612,88.361948,22.3,0,9.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,106,KMC Ward 106,22.491612,88.361948,44,0,10.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,106,KMC Ward 106,22.491612,88.361948,50.7,7,11.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,106,KMC Ward 106,22.491612,88.361948,181.3,11,66.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,106,KMC Ward 106,22.491612,88.361948,226.6,17,93.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,106,KMC Ward 106,22.491612,88.361948,396.1,31,120.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,106,KMC Ward 106,22.491612,88.361948,276,22,62.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,107,KMC Ward 107,22.551301,88.360981,225.8,18,74.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,107,KMC Ward 107,22.551301,88.360981,141.7,11,56.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,107,KMC Ward 107,22.551301,88.360981,37.4,2,14.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,107,KMC Ward 107,22.551301,88.360981,10.1,1,2.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,107,KMC Ward 107,22.551301,88.360981,6.2,1,2.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,107,KMC Ward 107,22.551301,88.360981,19.6,0,8.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,107,KMC Ward 107,22.551301,88.360981,40.9,1,10.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,107,KMC Ward 107,22.551301,88.360981,66.4,1,18.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,107,KMC Ward 107,22.551301,88.360981,87.7,7,30.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,107,KMC Ward 107,22.551301,88.360981,307.4,31,86,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,107,KMC Ward 107,22.551301,88.360981,284.6,21,119.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,107,KMC Ward 107,22.551301,88.360981,365.8,31,129.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,108,KMC Ward 108,22.52914,88.366893,225.9,20,51.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,108,KMC Ward 108,22.52914,88.366893,158.6,13,50.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,108,KMC Ward 108,22.52914,88.366893,27.1,4,8.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,108,KMC Ward 108,22.52914,88.366893,12.2,1,4.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,108,KMC Ward 108,22.52914,88.366893,9.3,2,2.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,108,KMC Ward 108,22.52914,88.366893,23.7,3,8.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,108,KMC Ward 108,22.52914,88.366893,30.5,5,8.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,108,KMC Ward 108,22.52914,88.366893,68.2,5,30.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,108,KMC Ward 108,22.52914,88.366893,119.8,11,28.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,108,KMC Ward 108,22.52914,88.366893,347.9,31,123.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,108,KMC Ward 108,22.52914,88.366893,335.3,30,144.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,108,KMC Ward 108,22.52914,88.366893,377.5,31,89.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,109,KMC Ward 109,22.5074,88.369356,130.4,11,50.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,109,KMC Ward 109,22.5074,88.369356,205.1,17,46.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,109,KMC Ward 109,22.5074,88.369356,40.2,6,14.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,109,KMC Ward 109,22.5074,88.369356,13.4,2,2.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,109,KMC Ward 109,22.5074,88.369356,10.2,2,2.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,109,KMC Ward 109,22.5074,88.369356,26.2,0,8.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,109,KMC Ward 109,22.5074,88.369356,32.9,0,8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,109,KMC Ward 109,22.5074,88.369356,74.8,3,31.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,109,KMC Ward 109,22.5074,88.369356,171.3,14,41.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,109,KMC Ward 109,22.5074,88.369356,299.3,20,80.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,109,KMC Ward 109,22.5074,88.369356,340.7,29,108.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,109,KMC Ward 109,22.5074,88.369356,356.6,31,125.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,110,KMC Ward 110,22.485462,88.374425,191.4,16,85.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,110,KMC Ward 110,22.485462,88.374425,97.1,8,35.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,110,KMC Ward 110,22.485462,88.374425,37.9,6,8.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,110,KMC Ward 110,22.485462,88.374425,13.9,0,4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,110,KMC Ward 110,22.485462,88.374425,10.7,0,4.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,110,KMC Ward 110,22.485462,88.374425,14.4,0,6.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,110,KMC Ward 110,22.485462,88.374425,44.8,4,12.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,110,KMC Ward 110,22.485462,88.374425,53.4,7,19.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,110,KMC Ward 110,22.485462,88.374425,147.9,10,51,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,110,KMC Ward 110,22.485462,88.374425,309.6,26,99,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,110,KMC Ward 110,22.485462,88.374425,323.7,27,139.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,110,KMC Ward 110,22.485462,88.374425,386.7,30,168.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,111,KMC Ward 111,22.540839,88.368035,280.6,27,87.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,111,KMC Ward 111,22.540839,88.368035,209.6,19,71.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,111,KMC Ward 111,22.540839,88.368035,38,3,13.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,111,KMC Ward 111,22.540839,88.368035,11.6,0,4.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,111,KMC Ward 111,22.540839,88.368035,10.7,3,4.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,111,KMC Ward 111,22.540839,88.368035,22.7,0,6.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,111,KMC Ward 111,22.540839,88.368035,21.6,3,7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,111,KMC Ward 111,22.540839,88.368035,69,6,21.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,111,KMC Ward 111,22.540839,88.368035,74.6,7,31,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,111,KMC Ward 111,22.540839,88.368035,307.8,25,106.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,111,KMC Ward 111,22.540839,88.368035,385.2,31,160,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,111,KMC Ward 111,22.540839,88.368035,340.2,27,86.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,112,KMC Ward 112,22.524749,88.37493,184.7,15,79.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,112,KMC Ward 112,22.524749,88.37493,196.5,16,77.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,112,KMC Ward 112,22.524749,88.37493,23.9,1,9.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,112,KMC Ward 112,22.524749,88.37493,13,1,4.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,112,KMC Ward 112,22.524749,88.37493,11.5,4,3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,112,KMC Ward 112,22.524749,88.37493,21.3,1,7.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,112,KMC Ward 112,22.524749,88.37493,47.9,0,13.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,112,KMC Ward 112,22.524749,88.37493,83.8,10,20.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,112,KMC Ward 112,22.524749,88.37493,96.4,7,32.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,112,KMC Ward 112,22.524749,88.37493,294.6,24,85.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,112,KMC Ward 112,22.524749,88.37493,339.4,27,131.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,112,KMC Ward 112,22.524749,88.37493,451.9,31,166.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,113,KMC Ward 113,22.509023,88.38461,214.8,17,62.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,113,KMC Ward 113,22.509023,88.38461,112.3,11,30.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,113,KMC Ward 113,22.509023,88.38461,33.4,7,13.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,113,KMC Ward 113,22.509023,88.38461,10.6,1,3.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,113,KMC Ward 113,22.509023,88.38461,8.1,0,3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,113,KMC Ward 113,22.509023,88.38461,22,0,6.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,113,KMC Ward 113,22.509023,88.38461,30.9,4,13.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,113,KMC Ward 113,22.509023,88.38461,52.4,4,18.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
